indice_desenvolvimento_cidade,horas_formacao,anos_exp_num,genero_enc,experiencia_relevante_enc,inscricao_universidade_enc,nivel_educacao_enc,area_formacao_enc,tipo_empresa_enc,dimensao_empresa_enc,anos_desde_ultimo_emprego_enc,real,previsto_lr,previsto_arvore,previsto_rf,previsto_rf_opt
0.915,26,8.0,2,0,3,4,1,1,2,1,0,0,0,0,0
0.913,138,19.0,2,0,3,4,1,2,1,1,0,0,0,0,0
0.92,43,21.0,2,0,3,4,3,4,7,5,1,1,0,0,0
0.624,34,3.0,2,1,0,3,2,0,7,6,0,1,1,1,1
0.698,166,5.0,0,0,0,4,1,1,5,0,0,0,0,1,0
0.624,40,8.0,0,0,1,4,1,1,2,1,1,1,1,1,1
0.7759999999999999,22,10.0,2,0,3,5,1,1,1,0,0,0,0,0,0
0.698,22,11.0,2,1,0,4,1,1,7,6,1,1,0,0,0
0.624,134,5.0,0,0,0,4,1,1,4,0,0,0,1,1,1
0.903,47,13.0,0,0,1,4,1,0,7,3,1,1,1,1,1
0.893,54,5.0,1,1,3,4,4,0,7,5,0,1,1,1,1
0.743,6,7.0,2,0,3,5,1,1,2,5,0,0,0,0,0
0.89,116,12.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.92,43,21.0,2,0,3,4,1,0,7,0,1,0,1,1,1
0.926,94,21.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.92,54,9.0,0,1,0,4,1,1,5,5,1,0,0,0,0
0.698,17,5.0,0,0,3,3,2,1,4,0,0,0,0,0,0
0.624,43,7.0,0,0,0,4,1,1,3,6,1,0,1,1,1
0.92,45,4.0,2,0,3,4,1,5,8,0,0,0,0,0,0
0.926,85,7.0,2,0,3,3,2,1,4,0,0,0,0,0,0
0.624,18,5.0,2,1,0,3,2,0,7,6,0,1,1,1,1
0.92,246,7.0,0,0,3,5,1,2,3,5,0,0,0,0,0
0.743,166,6.0,2,0,3,4,1,1,1,3,0,0,0,1,1
0.55,146,16.0,0,0,1,0,2,4,4,1,1,0,1,1,1
0.92,47,7.0,0,1,0,4,1,0,7,4,0,1,1,1,1
0.698,250,9.0,0,1,1,0,2,0,7,1,0,0,0,1,1
0.698,27,3.0,0,0,0,0,2,0,2,0,0,0,0,1,1
0.924,64,21.0,2,0,3,4,1,1,6,3,0,0,0,0,0
0.92,55,13.0,2,0,3,4,1,5,8,1,0,0,0,0,0
0.624,48,3.0,1,0,3,4,1,5,7,6,1,1,1,1,1
0.624,4,1.0,2,0,3,4,1,0,7,0,1,1,1,1,1
0.887,102,3.0,2,1,3,4,1,0,7,0,1,1,1,1,1
0.624,68,5.0,2,0,3,4,1,5,8,0,1,1,1,1,1
0.92,256,5.0,0,1,3,4,1,1,3,0,0,0,0,0,0
0.624,17,3.0,0,1,0,3,2,0,7,6,1,1,1,1,1
0.8959999999999999,308,21.0,2,0,3,5,2,4,2,0,1,0,0,0,0
0.743,145,8.0,2,0,0,4,1,1,7,0,0,1,0,0,0
0.926,242,21.0,2,0,3,5,1,1,4,5,0,0,0,0,0
0.924,18,21.0,2,0,3,4,1,1,3,3,0,0,0,0,0
0.903,25,2.0,2,1,3,4,1,0,7,0,1,1,1,1,1
0.91,55,21.0,2,0,3,1,1,1,4,5,0,0,0,0,0
0.92,48,21.0,2,0,3,4,1,6,0,3,0,0,0,0,0
0.939,75,1.0,0,1,3,0,2,0,7,0,0,0,0,0,0
0.92,6,11.0,2,0,3,5,1,1,3,2,0,0,0,0,0
0.855,36,9.0,2,0,0,4,1,6,1,0,1,0,0,0,0
0.92,34,11.0,2,0,3,4,1,6,1,1,1,0,0,0,0
0.92,21,9.0,2,1,0,0,2,0,7,4,0,0,0,0,0
0.804,9,6.0,2,1,3,2,2,1,7,6,0,0,0,0,0
0.887,214,2.0,0,1,3,3,2,0,7,6,0,0,0,0,0
0.92,13,12.0,2,0,1,5,1,1,1,2,0,0,0,0,0
0.855,8,6.0,2,0,3,5,1,1,3,0,0,0,0,0,0
0.855,12,10.0,2,0,3,5,1,5,8,0,0,0,0,0,0
0.926,32,9.0,2,1,0,4,1,4,5,0,0,0,0,0,0
0.856,73,21.0,2,0,3,4,1,6,0,3,0,0,0,0,0
0.92,80,4.0,2,0,0,4,1,1,1,1,0,0,0,0,0
0.884,2,12.0,2,0,3,4,1,6,4,5,0,0,0,0,0
0.92,168,9.0,2,0,0,4,1,0,7,0,0,0,1,1,1
0.91,139,3.0,0,0,3,5,4,1,4,1,1,0,0,0,0
0.624,104,7.0,2,0,3,5,1,1,1,3,1,1,1,1,1
0.624,36,2.0,2,0,0,4,1,0,8,0,0,0,1,1,1
0.802,196,8.0,2,0,0,4,1,0,6,6,1,0,1,1,1
0.926,36,10.0,2,0,3,4,1,1,8,0,0,0,0,0,0
0.92,80,13.0,0,0,3,4,1,1,5,0,0,0,0,0,0
0.624,50,9.0,0,1,0,3,2,0,7,6,1,1,1,1,1
0.91,14,11.0,2,0,3,4,1,1,0,0,0,0,0,0,0
0.91,33,9.0,3,0,3,5,1,1,4,0,0,0,0,0,0
0.926,41,5.0,2,0,3,5,1,1,3,0,0,0,0,0,0
0.92,39,16.0,2,0,3,4,0,0,7,5,1,0,1,1,1
0.924,74,21.0,2,0,3,4,1,6,0,1,0,0,0,0,0
0.92,72,21.0,2,0,3,1,1,0,7,0,1,0,1,1,1
0.8959999999999999,316,14.0,2,0,3,4,1,0,7,0,0,0,1,1,0
0.624,68,2.0,0,0,2,4,1,1,3,0,0,1,1,1,1
0.624,17,9.0,2,0,3,5,1,0,7,3,1,1,1,1,1
0.836,166,9.0,2,0,2,4,1,1,0,0,1,0,0,1,1
0.92,74,21.0,1,0,3,5,4,6,1,1,0,0,0,0,0
0.92,106,5.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.682,59,12.0,1,1,3,4,1,0,7,6,1,1,1,1,1
0.624,41,4.0,0,1,0,0,2,0,7,6,1,0,1,1,1
0.624,47,5.0,2,0,0,4,1,0,4,0,1,0,1,1,1
0.884,18,18.0,2,1,3,4,1,0,7,5,0,1,1,1,1
0.92,9,4.0,2,0,3,4,1,1,1,3,0,0,0,0,0
0.804,43,21.0,2,0,3,5,1,1,2,0,0,0,0,0,0
0.91,109,5.0,0,0,0,4,1,1,0,0,0,0,0,0,0
0.742,157,5.0,2,0,0,5,1,1,4,6,0,0,0,0,0
0.624,17,12.0,2,0,3,4,1,1,4,5,0,1,1,1,1
0.92,42,21.0,1,0,3,4,1,1,8,5,0,0,0,0,0
0.91,28,21.0,0,0,3,4,1,1,1,5,0,0,0,0,0
0.91,108,4.0,1,0,3,4,1,0,7,0,0,1,1,1,1
0.624,12,4.0,2,1,0,5,1,0,7,6,0,1,1,1,1
0.939,78,7.0,2,1,0,4,1,0,7,1,1,1,0,0,0
0.7659999999999999,282,6.0,0,0,3,4,1,1,4,1,1,0,0,1,1
0.727,31,4.0,2,0,0,4,1,4,1,0,0,0,0,1,1
0.682,19,21.0,2,0,3,4,4,0,7,0,0,1,1,1,1
0.624,4,14.0,2,0,3,4,1,1,5,0,0,1,1,1,1
0.55,90,6.0,2,0,3,4,1,3,5,0,0,1,1,1,1
0.527,94,21.0,2,0,3,4,1,0,7,6,0,1,1,1,1
0.887,36,14.0,0,0,3,4,1,1,8,5,0,0,0,0,0
0.92,16,20.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.624,36,9.0,1,1,3,4,0,6,1,0,0,0,1,1,1
0.624,23,9.0,2,0,3,4,1,6,4,6,0,1,1,1,1
0.836,17,9.0,2,0,3,4,1,1,3,0,0,0,0,1,1
0.754,90,15.0,0,0,3,4,1,1,1,3,0,0,0,1,1
0.887,90,21.0,2,0,3,4,1,0,7,0,0,0,1,1,1
0.624,35,5.0,2,0,3,4,1,1,4,1,1,1,1,1,1
0.624,9,9.0,2,1,0,4,1,0,7,6,1,1,1,1,1
0.925,67,16.0,2,0,3,5,1,1,1,5,0,0,0,0,0
0.804,32,6.0,2,0,0,4,1,1,6,0,0,0,0,0,0
0.794,21,18.0,2,0,3,5,1,1,4,4,0,0,0,0,0
0.698,5,21.0,0,0,3,1,1,0,7,6,0,0,1,1,1
0.624,320,4.0,2,0,0,5,1,1,2,0,1,0,1,1,1
0.92,70,12.0,0,1,3,4,0,0,1,0,0,0,1,0,0
0.91,38,10.0,2,0,3,3,2,0,7,3,0,0,0,0,0
0.92,85,5.0,2,1,3,3,2,1,7,6,0,0,0,0,0
0.899,63,7.0,2,0,1,4,1,5,8,0,0,0,0,0,0
0.754,82,3.0,2,0,1,4,6,5,8,0,0,0,0,0,0
0.527,58,8.0,2,0,3,4,1,1,1,1,1,1,1,1,1
0.698,48,18.0,2,0,0,5,1,1,4,5,1,0,0,0,0
0.92,13,9.0,2,1,3,5,1,4,4,5,0,0,0,0,0
0.91,57,21.0,2,0,3,1,1,1,0,5,0,0,0,0,0
0.855,44,2.0,1,0,3,4,1,6,4,0,0,0,0,0,0
0.92,23,6.0,2,0,3,4,1,1,0,3,1,0,0,0,0
0.939,94,10.0,1,0,3,4,1,1,5,0,0,0,0,0,0
0.89,96,17.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.624,35,4.0,2,0,0,5,1,1,4,0,1,0,1,1,1
0.624,3,6.0,2,0,3,4,1,0,3,0,1,1,1,1,1
0.8270000000000001,214,8.0,2,1,0,3,2,0,7,1,0,0,0,0,0
0.624,25,8.0,2,0,3,5,1,1,1,0,1,0,1,1,1
0.92,5,1.0,2,1,3,4,0,5,8,0,0,0,0,0,0
0.939,9,6.0,0,0,3,5,1,2,6,0,0,0,0,0,0
0.698,81,1.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.923,11,14.0,2,0,3,5,1,1,2,3,1,0,0,0,0
0.92,23,21.0,2,0,3,4,4,0,7,5,0,0,1,1,1
0.926,56,9.0,1,1,0,4,1,1,8,0,0,0,0,0,0
0.924,14,19.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.754,42,16.0,2,0,3,4,1,1,8,6,0,0,0,0,0
0.624,13,6.0,2,0,3,4,1,1,3,0,0,1,1,1,1
0.92,308,9.0,2,1,3,4,1,1,3,5,0,0,0,0,0
0.855,2,7.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.92,45,9.0,2,0,3,4,1,4,5,0,0,0,0,0,0
0.897,48,19.0,2,0,3,5,1,1,2,5,0,0,0,0,0
0.92,109,3.0,2,0,1,4,1,2,1,0,1,0,0,0,0
0.92,21,6.0,1,0,3,4,1,1,5,0,0,0,0,0,0
0.91,14,2.0,0,0,0,4,1,0,7,4,0,1,1,1,1
0.698,45,4.0,2,0,3,3,2,1,1,1,1,0,0,0,0
0.624,20,5.0,2,1,0,3,2,0,7,6,1,1,1,1,1
0.925,141,14.0,2,0,0,4,1,1,6,2,1,0,0,0,0
0.92,28,5.0,0,0,3,5,3,1,1,5,0,0,0,0,0
0.8270000000000001,77,7.0,0,0,0,3,2,1,2,0,0,0,0,0,0
0.91,62,21.0,2,0,3,5,1,1,1,5,0,0,0,0,0
0.92,18,2.0,2,1,3,4,1,0,7,0,1,1,1,1,1
0.866,155,3.0,2,0,0,3,2,0,7,0,0,0,0,0,1
0.92,4,3.0,1,0,3,4,1,0,7,1,1,1,1,1,1
0.884,72,4.0,0,1,3,4,1,0,7,0,1,1,1,1,1
0.698,61,3.0,2,0,3,5,1,0,7,0,0,1,1,1,1
0.92,88,19.0,2,1,3,4,1,0,7,0,0,0,1,1,1
0.8270000000000001,12,18.0,1,1,3,4,1,0,7,5,0,1,1,1,1
0.899,14,4.0,2,1,1,3,2,0,7,0,0,0,0,0,0
0.802,51,9.0,2,0,3,5,1,1,2,1,0,0,0,0,0
0.92,9,9.0,2,0,3,4,0,1,4,0,0,0,0,0,0
0.92,99,5.0,0,0,3,4,3,1,2,0,0,0,0,0,0
0.92,61,15.0,2,0,3,4,1,1,1,2,0,0,0,0,0
0.92,34,19.0,2,1,3,4,1,0,7,1,0,1,1,1,1
0.682,101,3.0,1,0,0,4,1,0,7,1,1,1,1,1,1
0.92,125,2.0,0,0,3,4,1,1,3,0,0,0,0,0,0
0.92,6,21.0,2,0,3,4,1,6,1,0,0,0,0,0,0
0.579,72,9.0,0,0,1,5,1,2,0,6,0,0,1,1,1
0.624,88,2.0,0,1,2,3,2,0,7,0,0,1,1,1,1
0.743,33,7.0,2,1,0,4,1,0,7,2,1,1,1,1,1
0.92,59,18.0,2,0,3,5,1,6,4,5,0,0,0,0,0
0.91,80,13.0,2,0,3,4,1,1,3,5,1,0,0,0,0
0.91,56,2.0,2,0,3,3,2,1,4,0,0,0,0,0,0
0.926,52,14.0,0,1,3,1,1,1,8,5,1,0,0,0,0
0.939,58,5.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.91,72,10.0,2,0,3,3,2,1,3,1,0,0,0,0,0
0.624,98,12.0,2,0,3,4,1,1,4,0,1,0,1,1,1
0.624,13,10.0,2,0,3,4,1,1,1,0,1,1,1,1,1
0.527,80,1.0,0,1,0,3,2,0,7,6,0,1,1,1,1
0.92,100,4.0,0,0,1,4,1,1,3,3,0,0,0,0,0
0.899,20,16.0,0,0,3,5,1,5,1,0,0,0,0,0,0
0.855,42,17.0,2,0,3,4,1,1,3,1,0,0,0,0,0
0.698,286,9.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.92,23,9.0,2,1,3,4,1,0,7,1,1,1,1,1,1
0.913,16,10.0,2,0,1,4,1,2,1,0,1,0,0,0,0
0.92,64,14.0,1,0,3,4,1,4,1,1,0,0,0,0,0
0.92,64,14.0,2,0,3,5,1,0,7,1,0,0,0,1,1
0.624,17,7.0,0,1,0,4,1,0,7,6,1,1,1,1,1
0.91,80,2.0,2,0,3,4,1,1,0,6,0,0,0,0,0
0.624,35,7.0,0,0,3,4,1,1,4,6,1,0,1,1,1
0.698,33,21.0,0,0,2,0,2,0,7,5,0,0,0,1,1
0.804,112,10.0,2,0,3,4,1,1,8,0,0,0,0,0,0
0.92,92,21.0,2,1,3,4,1,1,5,0,0,0,0,0,0
0.91,47,15.0,2,0,3,1,1,1,1,0,0,0,0,0,0
0.926,107,11.0,0,0,3,3,2,3,3,5,0,0,0,0,0
0.92,166,6.0,2,1,0,4,1,0,7,0,1,0,1,1,1
0.924,84,2.0,0,1,0,0,2,5,8,6,0,0,0,0,0
0.878,43,17.0,0,0,3,4,1,1,0,5,0,0,0,0,0
0.698,18,9.0,2,1,0,3,2,1,7,6,0,1,0,0,0
0.698,20,7.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.698,17,8.0,2,0,3,4,1,1,1,5,0,1,0,0,0
0.55,3,6.0,2,0,3,4,1,6,0,0,0,0,1,1,1
0.701,65,10.0,2,0,3,4,1,1,7,1,1,1,1,0,0
0.843,15,3.0,2,0,3,3,2,1,8,0,0,0,0,0,0
0.698,20,9.0,2,0,0,4,1,1,4,5,0,0,0,0,0
0.897,172,6.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.92,43,5.0,2,0,3,4,1,1,3,6,0,0,0,0,0
0.84,33,9.0,0,0,3,4,1,1,6,5,0,0,0,0,0
0.775,164,8.0,0,0,0,4,1,1,4,4,0,0,0,1,1
0.91,89,21.0,2,1,3,3,2,1,6,5,0,0,0,0,0
0.92,34,6.0,2,0,3,4,1,1,0,0,0,0,0,0,0
0.74,17,5.0,0,1,0,4,1,0,7,6,1,1,1,1,1
0.884,31,5.0,0,0,3,5,1,6,8,0,0,0,0,0,0
0.897,42,9.0,2,0,2,5,1,1,3,5,0,0,1,0,0
0.743,54,4.0,2,1,3,4,1,0,7,2,0,1,1,1,1
0.698,33,9.0,0,1,3,0,2,0,7,6,0,0,0,0,0
0.92,50,12.0,2,0,3,4,1,5,0,3,0,0,0,0,0
0.624,58,6.0,2,1,3,4,5,0,7,0,1,1,1,1,1
0.624,52,1.0,0,1,3,3,2,0,7,6,0,1,1,1,1
0.836,58,6.0,2,1,3,4,1,1,8,6,0,0,0,0,0
0.92,194,16.0,2,0,3,4,3,1,6,6,0,0,0,0,0
0.624,110,8.0,0,0,3,4,1,0,7,2,0,1,1,1,1
0.91,45,16.0,2,0,3,4,1,0,7,1,0,1,1,1,1
0.92,43,6.0,2,0,1,4,1,0,7,0,1,1,1,1,1
0.92,52,5.0,2,0,3,4,1,1,2,5,0,0,0,0,0
0.804,4,1.0,2,0,0,5,4,0,4,6,0,0,1,0,0
0.624,43,19.0,2,0,3,4,1,1,4,5,0,1,1,1,0
0.92,69,15.0,0,0,3,4,1,1,7,0,0,0,0,0,0
0.939,38,10.0,2,0,3,5,1,3,4,1,1,0,0,0,0
0.682,21,9.0,0,1,3,4,5,0,7,1,1,1,1,1,1
0.92,27,5.0,0,1,3,3,2,0,7,1,1,0,0,0,0
0.92,54,16.0,2,0,3,4,1,1,2,0,0,0,0,0,0
0.865,20,11.0,2,0,0,4,1,0,7,1,1,1,1,1,1
0.92,107,21.0,2,0,3,4,4,0,7,0,0,0,1,1,1
0.939,56,18.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.92,12,14.0,2,1,0,4,1,0,7,0,0,0,1,1,1
0.7759999999999999,78,15.0,2,0,3,5,1,1,4,5,0,0,0,0,0
0.899,50,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.939,130,8.0,0,1,3,5,1,1,1,5,1,0,0,0,0
0.887,77,4.0,2,1,3,5,1,1,0,0,0,0,0,0,0
0.855,104,3.0,2,0,0,3,2,1,4,6,0,0,0,0,0
0.6890000000000001,63,7.0,2,0,0,4,1,0,7,0,0,1,1,1,1
0.91,20,9.0,0,0,3,4,1,2,1,0,0,0,0,0,0
0.624,46,7.0,0,1,0,3,2,0,7,6,1,1,1,1,1
0.92,76,6.0,2,0,3,4,1,0,7,5,1,1,1,1,1
0.89,111,14.0,0,0,3,5,1,0,7,0,0,0,0,0,0
0.55,45,7.0,2,0,1,5,1,1,0,1,1,0,1,1,1
0.92,13,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.92,117,1.0,0,0,1,4,1,6,4,0,0,0,0,0,0
0.698,46,5.0,0,0,0,4,1,1,0,1,0,0,0,1,1
0.878,218,10.0,2,0,3,4,1,1,8,5,0,0,0,0,0
0.926,88,9.0,0,0,0,5,1,1,4,0,0,0,0,0,0
0.926,163,5.0,2,0,0,3,2,4,4,1,0,0,0,0,0
0.92,94,21.0,2,0,3,4,1,0,7,5,0,0,1,1,1
0.92,11,9.0,0,0,3,4,1,1,5,4,0,0,0,0,0
0.624,40,4.0,0,0,3,4,1,1,4,0,1,1,1,1,1
0.855,39,5.0,2,1,1,4,1,0,7,0,0,1,1,1,1
0.92,48,6.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.624,52,4.0,2,0,3,5,1,5,1,1,1,1,1,1,1
0.91,56,21.0,2,0,3,4,1,1,8,5,0,0,0,0,0
0.91,14,4.0,2,1,0,3,2,0,7,0,0,0,0,0,0
0.923,47,7.0,2,0,3,4,1,0,1,0,0,0,1,0,0
0.923,42,4.0,2,0,0,3,2,0,7,1,0,0,0,0,0
0.92,36,15.0,2,0,3,4,1,1,1,1,0,0,0,0,0
0.92,149,4.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.92,83,1.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.92,161,21.0,2,0,3,4,1,0,7,0,1,0,1,1,1
0.855,113,9.0,2,0,3,5,1,0,7,0,0,0,0,0,0
0.899,36,8.0,2,0,3,4,1,6,8,1,0,0,0,0,0
0.624,155,6.0,2,0,3,5,1,1,5,1,1,1,1,1,0
0.92,26,11.0,1,0,3,5,4,4,4,0,0,0,0,0,0
0.92,86,21.0,2,0,3,5,1,0,7,0,1,0,0,1,1
0.92,101,21.0,0,0,3,4,1,0,1,4,0,0,1,0,0
0.624,20,4.0,2,1,3,5,4,0,7,3,0,1,1,1,1
0.92,198,15.0,2,0,3,4,1,1,0,5,0,0,0,0,0
0.624,8,15.0,2,0,3,4,1,1,5,1,0,1,1,1,1
0.92,41,4.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.91,59,9.0,1,1,3,4,4,1,0,0,0,0,0,0,0
0.926,25,10.0,0,0,3,3,2,1,4,1,1,0,0,0,0
0.624,154,13.0,2,0,1,4,1,1,3,3,0,1,1,1,1
0.926,52,21.0,0,0,3,3,2,1,4,5,0,0,0,0,0
0.698,152,15.0,2,0,3,4,1,5,4,0,0,0,0,0,0
0.939,26,6.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.913,9,19.0,2,0,3,4,1,4,6,5,0,0,0,0,0
0.923,10,7.0,1,1,3,5,1,1,1,0,0,0,0,0,0
0.624,96,9.0,2,0,3,5,1,1,3,0,1,0,1,1,1
0.92,184,21.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.926,40,14.0,0,0,3,5,1,1,3,3,0,0,0,0,0
0.855,134,14.0,2,0,3,5,1,0,7,0,0,0,0,0,0
0.698,14,7.0,2,0,3,4,1,1,5,2,0,1,0,0,0
0.527,67,7.0,2,0,3,4,1,1,5,0,0,1,1,1,1
0.92,78,2.0,0,1,3,4,1,3,5,0,1,0,0,0,0
0.92,31,6.0,2,1,0,4,1,2,7,0,0,1,0,0,0
0.92,77,11.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.7659999999999999,97,15.0,0,0,3,4,1,1,4,5,1,0,0,0,0
0.924,82,6.0,2,0,3,3,2,0,7,0,1,0,0,0,0
0.926,34,15.0,2,0,1,3,2,1,8,0,0,0,0,0,0
0.8270000000000001,188,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.624,50,17.0,2,0,3,5,1,1,8,0,0,0,1,1,1
0.926,110,5.0,1,1,0,4,1,4,6,0,0,0,0,0,0
0.92,29,2.0,2,1,0,4,1,1,3,0,0,0,0,0,0
0.926,39,2.0,0,1,1,3,2,1,2,0,1,0,0,0,0
0.92,68,21.0,2,0,3,4,1,1,1,1,0,0,0,0,0
0.91,11,17.0,2,0,3,4,4,1,2,5,0,0,0,0,0
0.8270000000000001,15,13.0,0,0,2,5,1,0,8,0,0,0,1,1,1
0.555,33,4.0,0,0,3,4,1,1,2,0,1,1,1,1,1
0.866,141,10.0,0,0,3,5,1,5,4,0,0,0,0,0,0
0.55,42,16.0,2,0,3,4,1,1,4,5,1,1,1,1,1
0.893,35,7.0,2,1,0,5,1,4,5,0,0,0,0,0,0
0.794,77,2.0,2,0,3,4,3,1,4,1,0,0,0,0,0
0.698,83,3.0,2,1,3,4,1,2,0,0,0,0,0,0,0
0.926,14,13.0,2,0,3,5,1,1,4,1,0,0,0,0,0
0.92,87,21.0,0,0,3,5,1,0,7,3,1,0,0,1,1
0.5579999999999999,11,4.0,2,0,3,4,1,1,0,0,1,0,1,1,1
0.92,91,19.0,2,0,3,4,3,1,3,1,0,0,0,0,0
0.91,44,4.0,2,0,3,4,1,1,2,0,0,0,0,0,0
0.92,53,15.0,2,0,3,4,1,3,6,5,0,0,0,0,0
0.899,18,4.0,2,1,1,4,1,0,7,6,1,1,1,1,1
0.624,69,21.0,0,0,3,4,1,0,7,5,1,1,1,1,1
0.527,25,7.0,2,0,3,4,1,0,7,0,0,1,1,1,1
0.92,68,10.0,2,0,3,4,1,0,7,0,0,0,1,1,1
0.91,23,21.0,2,0,3,4,1,1,7,5,0,1,0,0,0
0.91,48,5.0,0,0,3,4,1,1,7,5,0,1,0,0,0
0.925,270,11.0,2,0,0,4,1,0,4,4,0,0,1,0,0
0.926,53,15.0,2,0,3,3,2,1,0,5,0,0,0,0,0
0.767,24,8.0,0,0,1,4,1,2,1,0,0,0,0,1,1
0.92,41,11.0,2,0,3,4,1,1,2,1,0,0,0,0,0
0.855,78,11.0,1,1,0,5,1,0,7,5,0,1,0,0,0
0.92,94,14.0,2,0,3,4,0,0,3,1,0,0,1,0,0
0.92,78,4.0,2,0,3,4,1,1,8,0,0,0,0,0,0
0.789,156,5.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.698,14,9.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.92,65,8.0,2,0,3,4,1,1,1,3,0,0,0,0,0
0.92,53,7.0,2,1,3,5,1,0,7,1,0,1,0,1,1
0.55,5,7.0,2,0,3,4,1,1,1,0,0,1,1,1,1
0.926,130,19.0,2,0,3,4,5,6,8,0,0,0,0,0,0
0.624,25,7.0,0,1,3,5,1,1,3,0,1,1,1,1,1
0.624,84,9.0,0,0,3,4,1,0,1,0,1,0,1,1,1
0.878,65,7.0,0,0,3,5,0,0,7,6,0,0,0,0,0
0.91,66,2.0,3,1,0,4,1,0,4,1,0,0,1,0,0
0.92,55,6.0,2,0,3,4,1,4,8,1,0,0,0,0,0
0.624,117,19.0,2,0,3,4,1,1,6,0,0,0,1,1,1
0.624,118,9.0,0,0,3,5,1,5,8,6,1,0,1,1,1
0.624,31,2.0,2,1,0,0,2,0,7,0,1,1,1,1,1
0.624,26,11.0,0,0,0,5,1,1,4,5,1,0,1,1,1
0.55,20,6.0,0,0,0,4,1,0,7,0,1,1,1,1,1
0.92,18,21.0,0,0,3,5,1,1,1,1,0,0,0,0,0
0.92,66,6.0,0,0,3,4,1,6,4,1,0,0,0,0,0
0.624,28,3.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.91,91,3.0,2,0,3,4,1,0,4,1,0,0,1,0,0
0.92,50,14.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.804,103,12.0,2,0,3,4,1,1,5,1,0,0,0,0,0
0.91,58,9.0,2,0,3,4,1,4,1,0,0,0,0,0,0
0.926,15,8.0,2,0,0,5,1,1,1,1,1,0,0,0,0
0.698,78,3.0,2,1,0,3,2,1,7,6,0,1,0,0,0
0.926,33,11.0,2,1,0,4,1,0,7,1,1,1,0,0,0
0.624,67,9.0,2,1,3,4,1,0,7,1,0,1,1,1,1
0.92,114,4.0,3,1,0,4,1,0,7,0,1,1,1,1,1
0.878,53,2.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.92,52,10.0,1,0,3,1,1,6,4,0,0,0,0,0,0
0.92,32,19.0,2,0,3,5,1,1,3,0,0,0,0,0,0
0.92,138,21.0,2,0,3,3,2,3,0,0,0,0,0,0,0
0.89,86,2.0,2,0,0,4,1,1,4,0,0,0,0,0,0
0.804,40,2.0,2,0,0,4,1,1,1,0,0,0,0,1,1
0.92,24,21.0,2,0,3,4,0,1,4,3,0,0,0,0,0
0.91,156,21.0,2,1,3,5,1,0,7,2,0,0,0,0,0
0.92,41,6.0,2,0,3,3,2,0,7,2,0,0,0,0,0
0.92,36,2.0,2,1,3,4,3,1,2,0,0,0,0,0,0
0.866,156,21.0,2,1,3,4,1,0,7,5,0,1,1,1,1
0.897,18,9.0,0,1,0,4,1,0,7,6,1,0,1,1,1
0.802,85,6.0,2,0,3,5,1,0,7,1,0,1,1,1,0
0.843,248,21.0,2,1,3,3,2,0,7,5,0,0,0,0,0
0.91,43,17.0,2,0,3,3,2,0,7,0,0,0,0,0,0
0.624,32,5.0,0,0,3,4,1,5,4,4,0,1,1,1,1
0.843,166,15.0,2,0,3,4,1,6,0,5,0,0,0,0,0
0.698,96,15.0,2,0,3,5,1,1,4,1,1,0,0,0,0
0.92,112,15.0,2,0,3,4,1,0,7,1,1,1,1,1,1
0.624,72,5.0,2,0,3,4,1,1,2,2,0,1,1,1,1
0.915,57,21.0,1,0,3,4,1,0,7,5,1,1,1,1,1
0.92,11,7.0,2,0,3,1,1,1,3,0,0,0,0,0,0
0.698,166,8.0,0,0,3,3,2,5,8,0,0,0,0,0,0
0.903,4,19.0,2,0,3,5,1,1,1,3,0,0,0,0,0
0.92,206,10.0,2,0,3,4,5,1,4,5,0,0,0,0,0
0.802,94,21.0,2,1,3,4,1,1,3,3,0,0,0,0,0
